"FID","FEATURE","LONGITUDE","LATITUDE","GRID","EASTING","NORTHING"
54,"Highway",84.92261073,27.79715701,"45RTL","95339","76463"
54,"Highway",84.92333308,27.79707548,"45RTL","95410","76453"
54,"Highway",84.92372742,27.79705705,"45RTL","95448","76450"
54,"Highway",84.92456486,27.79708529,"45RTL","95531","76452"
54,"Highway",84.92509789,27.79711556,"45RTL","95584","76454"
54,"Highway",84.92533592,27.79713878,"45RTL","95607","76456"
54,"Highway",84.92554554,27.79717573,"45RTL","95628","76460"
54,"Highway",84.92659874,27.79736721,"45RTL","95732","76480"
54,"Highway",84.92714227,27.79751471,"45RTL","95786","76495"
54,"Highway",84.92757593,27.79764491,"45RTL","95829","76509"
54,"Highway",84.92802952,27.79780656,"45RTL","95874","76526"
54,"Highway",84.92838723,27.79795531,"45RTL","95909","76542"
54,"Highway",84.92853062,27.79803556,"45RTL","95924","76550"
54,"Highway",84.92863144,27.79810708,"45RTL","95934","76558"
54,"Highway",84.92874119,27.7981853,"45RTL","95945","76567"
54,"Highway",84.92885629,27.79829508,"45RTL","95956","76579"
54,"Highway",84.92897164,27.79843417,"45RTL","95968","76594"
54,"Highway",84.92915956,27.79867882,"45RTL","95987","76621"
54,"Highway",84.9292509,27.79882936,"45RTL","95996","76637"
54,"Highway",84.92933804,27.799007,"45RTL","96005","76657"
54,"Highway",84.92949834,27.79936013,"45RTL","96021","76696"
54,"Highway",84.92956101,27.79949507,"45RTL","96028","76710"
54,"Highway",84.92962429,27.79962775,"45RTL","96034","76725"
54,"Highway",84.92967245,27.79969736,"45RTL","96039","76733"
54,"Highway",84.92974429,27.79979163,"45RTL","96047","76743"
54,"Highway",84.92982094,27.79985429,"45RTL","96054","76750"
54,"Highway",84.93009411,27.80005549,"45RTL","96081","76772"
54,"Highway",84.93026655,27.80019421,"45RTL","96099","76787"
54,"Highway",84.93044342,27.80033289,"45RTL","96116","76802"
54,"Highway",84.93068769,27.80049142,"45RTL","96141","76819"
54,"Highway",84.93099364,27.80066759,"45RTL","96171","76838"
54,"Highway",84.93131834,27.80081204,"45RTL","96204","76854"
54,"Highway",84.93180005,27.80099605,"45RTL","96251","76873"
54,"Highway",84.93201969,27.80109158,"45RTL","96273","76883"
54,"Highway",84.9322109,27.80120083,"45RTL","96292","76895"
54,"Highway",84.93241709,27.80135511,"45RTL","96313","76912"
54,"Highway",84.93259888,27.80147571,"45RTL","96331","76925"
54,"Highway",84.93289955,27.80162709,"45RTL","96361","76941"
54,"Highway",84.93317638,27.80173577,"45RTL","96388","76953"
54,"Highway",84.93383065,27.80199756,"45RTL","96453","76981"
45,"Highway",84.93383065,27.80199756,"45RTL","96453","76981"
45,"Highway",84.93411731,27.80214226,"45RTL","96482","76996"
44,"Highway",84.93411731,27.80214226,"45RTL","96482","76996"
44,"Highway",84.93568352,27.80283104,"45RTL","96637","77070"
44,"Highway",84.9363037,27.80303665,"45RTL","96699","77092"
42,"Highway",84.9363037,27.80303665,"45RTL","96699","77092"
42,"Highway",84.93748207,27.80354078,"45RTL","96816","77146"
46,"Highway",84.97895104,27.80105347,"45RUL","00898","76802"
46,"Highway",84.97940478,27.80115178,"45RUL","00943","76812"
46,"Highway",84.97956174,27.8011845,"45RUL","00958","76816"
46,"Highway",84.97967602,27.80119723,"45RUL","00969","76817"
46,"Highway",84.97967602,27.80119723,"45RUL","00969","76817"
46,"Highway",84.97980921,27.80119629,"45RUL","00982","76817"
46,"Highway",84.98080768,27.80114182,"45RUL","01081","76809"
46,"Highway",84.98151328,27.80110523,"45RUL","01150","76804"
46,"Highway",84.98224865,27.8010639,"45RUL","01223","76798"
47,"Highway",84.98224865,27.8010639,"45RUL","01223","76798"
47,"Highway",84.98274602,27.80107616,"45RUL","01272","76798"
47,"Highway",84.98367096,27.80109665,"45RUL","01363","76799"
47,"Highway",84.98367096,27.80109665,"45RUL","01363","76799"
47,"Highway",84.98472694,27.80108912,"45RUL","01467","76797"
47,"Highway",84.9854925,27.80102049,"45RUL","01542","76788"
47,"Highway",84.98712744,27.80085992,"45RUL","01703","76767"
47,"Highway",84.98811994,27.80070618,"45RUL","01800","76749"
49,"Highway",84.98811994,27.80070618,"45RUL","01800","76749"
49,"Highway",84.98849533,27.80062679,"45RUL","01837","76739"
49,"Highway",84.98860931,27.80060567,"45RUL","01848","76737"
49,"Highway",84.98892713,27.80054249,"45RUL","01880","76729"
55,"Highway",84.98892713,27.80054249,"45RUL","01880","76729"
55,"Highway",84.98964995,27.80051701,"45RUL","01951","76725"
55,"Highway",84.99085378,27.8005174,"45RUL","02070","76723"
55,"Highway",84.99362253,27.80054263,"45RUL","02342","76722"
55,"Highway",84.99362253,27.80054263,"45RUL","02342","76722"
55,"Highway",84.99378864,27.80053467,"45RUL","02359","76721"
55,"Highway",84.99391219,27.80052024,"45RUL","02371","76719"
55,"Highway",84.99400719,27.80050602,"45RUL","02380","76717"
55,"Highway",84.99409246,27.80046706,"45RUL","02389","76713"
55,"Highway",84.99416808,27.80041237,"45RUL","02396","76706"
55,"Highway",84.99422006,27.8003398,"45RUL","02401","76698"
55,"Highway",84.99424802,27.80027643,"45RUL","02404","76691"
55,"Highway",84.99426122,27.80019286,"45RUL","02405","76682"
55,"Highway",84.99426942,27.80004842,"45RUL","02405","76666"
55,"Highway",84.99422221,27.79904257,"45RUL","02399","76555"
55,"Highway",84.99420407,27.79872235,"45RUL","02396","76519"
55,"Highway",84.99419873,27.79862312,"45RUL","02396","76508"
55,"Highway",84.99416037,27.79796238,"45RUL","02391","76435"
55,"Highway",84.99417352,27.7978743,"45RUL","02392","76425"
55,"Highway",84.99418757,27.79781554,"45RUL","02393","76419"
55,"Highway",84.99422953,27.79775658,"45RUL","02397","76412"
55,"Highway",84.9943008,27.7977132,"45RUL","02404","76407"
55,"Highway",84.99468864,27.79746902,"45RUL","02442","76379"
55,"Highway",84.99473577,27.7974213,"45RUL","02446","76374"
55,"Highway",84.99475866,27.79735797,"45RUL","02449","76367"
55,"Highway",84.99480339,27.79690644,"45RUL","02452","76317"
55,"Highway",84.99482429,27.79669422,"45RUL","02454","76293"
55,"Highway",84.99485634,27.79659247,"45RUL","02457","76282"
55,"Highway",84.99490797,27.79648155,"45RUL","02462","76270"
55,"Highway",84.99496435,27.79640444,"45RUL","02467","76261"
55,"Highway",84.99501594,27.79635895,"45RUL","02472","76256"
55,"Highway",84.99507774,27.79632015,"45RUL","02478","76252"
55,"Highway",84.99517709,27.79629462,"45RUL","02488","76249"
55,"Highway",84.99528668,27.7962803,"45RUL","02499","76247"
55,"Highway",84.99542426,27.79627479,"45RUL","02512","76246"
55,"Highway",84.99621947,27.79633223,"45RUL","02591","76251"
55,"Highway",84.99641,27.79636018,"45RUL","02609","76254"
55,"Highway",84.99664322,27.79641039,"45RUL","02633","76259"
55,"Highway",84.99676263,27.79642983,"45RUL","02644","76261"
55,"Highway",84.99709581,27.79645224,"45RUL","02677","76263"
56,"Highway",84.99709581,27.79645224,"45RUL","02677","76263"
56,"Highway",84.99765222,27.79612562,"45RUL","02731","76226"
51,"Highway",84.97083918,27.80351791,"45RUL","00103","77088"
51,"Highway",84.97080526,27.80341212,"45RUL","00099","77077"
51,"Highway",84.9707994,27.80332417,"45RUL","00099","77067"
51,"Highway",84.97079428,27.8032475,"45RUL","00098","77058"
51,"Highway",84.97080315,27.80317525,"45RUL","00099","77050"
51,"Highway",84.97082579,27.80308259,"45RUL","00101","77040"
51,"Highway",84.97086295,27.80298081,"45RUL","00104","77029"
51,"Highway",84.97100336,27.80272263,"45RUL","00118","77000"
51,"Highway",84.97120983,27.80240308,"45RUL","00137","76964"
51,"Highway",84.9714685,27.80203353,"45RUL","00162","76923"
51,"Highway",84.97162808,27.80179101,"45RUL","00177","76896"
51,"Highway",84.97169821,27.80168899,"45RUL","00184","76884"
51,"Highway",84.97177861,27.80160044,"45RUL","00192","76874"
51,"Highway",84.97224589,27.80122491,"45RUL","00237","76832"
51,"Highway",84.97262337,27.80087933,"45RUL","00274","76793"
51,"Highway",84.97270403,27.80082011,"45RUL","00282","76786"
51,"Highway",84.97278934,27.80078567,"45RUL","00290","76782"
51,"Highway",84.97287932,27.80077601,"45RUL","00299","76781"
51,"Highway",84.97296054,27.80077995,"45RUL","00307","76782"
51,"Highway",84.9730748,27.80079043,"45RUL","00318","76782"
51,"Highway",84.97316066,27.80081689,"45RUL","00327","76785"
51,"Highway",84.97365705,27.8010029,"45RUL","00376","76805"
51,"Highway",84.97374725,27.80101806,"45RUL","00385","76807"
51,"Highway",84.97382347,27.80103106,"45RUL","00392","76808"
51,"Highway",84.97382347,27.80103106,"45RUL","00392","76808"
51,"Highway",84.97389958,27.80103052,"45RUL","00400","76808"
51,"Highway",84.97399471,27.80102985,"45RUL","00409","76808"
51,"Highway",84.97409478,27.80101335,"45RUL","00419","76806"
51,"Highway",84.97426564,27.80096928,"45RUL","00436","76800"
51,"Highway",84.97450708,27.80087508,"45RUL","00459","76790"
51,"Highway",84.97524658,27.8005856,"45RUL","00532","76756"
51,"Highway",84.97547929,27.80050725,"45RUL","00555","76747"
51,"Highway",84.97560282,27.80049059,"45RUL","00567","76745"
51,"Highway",84.97572641,27.80048069,"45RUL","00579","76744"
51,"Highway",84.97618335,27.80051131,"45RUL","00624","76747"
51,"Highway",84.97678777,27.80057923,"45RUL","00684","76753"
50,"Highway",84.97678777,27.80057923,"45RUL","00684","76753"
50,"Highway",84.97712104,27.80061071,"45RUL","00716","76756"
50,"Highway",84.97738336,27.80065172,"45RUL","00742","76760"
50,"Highway",84.9775835,27.80069091,"45RUL","00762","76764"
50,"Highway",84.97783153,27.80076586,"45RUL","00787","76772"
50,"Highway",84.97840814,27.80091519,"45RUL","00844","76788"
50,"Highway",84.97895104,27.80105347,"45RUL","00898","76802"
46,"Highway",84.97895104,27.80105347,"45RUL","00898","76802"
46,"Highway",84.97940478,27.80115178,"45RUL","00943","76812"
46,"Highway",84.97956174,27.8011845,"45RUL","00958","76816"
46,"Highway",84.97967602,27.80119723,"45RUL","00969","76817"
46,"Highway",84.97967602,27.80119723,"45RUL","00969","76817"
46,"Highway",84.97980921,27.80119629,"45RUL","00982","76817"
46,"Highway",84.98080768,27.80114182,"45RUL","01081","76809"
46,"Highway",84.98151328,27.80110523,"45RUL","01150","76804"
46,"Highway",84.98224865,27.8010639,"45RUL","01223","76798"
47,"Highway",84.98224865,27.8010639,"45RUL","01223","76798"
47,"Highway",84.98274602,27.80107616,"45RUL","01272","76798"
47,"Highway",84.98367096,27.80109665,"45RUL","01363","76799"
47,"Highway",84.98367096,27.80109665,"45RUL","01363","76799"
47,"Highway",84.98472694,27.80108912,"45RUL","01467","76797"
47,"Highway",84.9854925,27.80102049,"45RUL","01542","76788"
47,"Highway",84.98712744,27.80085992,"45RUL","01703","76767"
47,"Highway",84.98811994,27.80070618,"45RUL","01800","76749"
49,"Highway",84.98811994,27.80070618,"45RUL","01800","76749"
49,"Highway",84.98849533,27.80062679,"45RUL","01837","76739"
49,"Highway",84.98860931,27.80060567,"45RUL","01848","76737"
49,"Highway",84.98892713,27.80054249,"45RUL","01880","76729"
55,"Highway",84.98892713,27.80054249,"45RUL","01880","76729"
55,"Highway",84.98964995,27.80051701,"45RUL","01951","76725"
55,"Highway",84.99085378,27.8005174,"45RUL","02070","76723"
55,"Highway",84.99362253,27.80054263,"45RUL","02342","76722"
55,"Highway",84.99362253,27.80054263,"45RUL","02342","76722"
55,"Highway",84.99378864,27.80053467,"45RUL","02359","76721"
55,"Highway",84.99391219,27.80052024,"45RUL","02371","76719"
55,"Highway",84.99400719,27.80050602,"45RUL","02380","76717"
55,"Highway",84.99409246,27.80046706,"45RUL","02389","76713"
55,"Highway",84.99416808,27.80041237,"45RUL","02396","76706"
55,"Highway",84.99422006,27.8003398,"45RUL","02401","76698"
55,"Highway",84.99424802,27.80027643,"45RUL","02404","76691"
55,"Highway",84.99426122,27.80019286,"45RUL","02405","76682"
55,"Highway",84.99426942,27.80004842,"45RUL","02405","76666"
55,"Highway",84.99422221,27.79904257,"45RUL","02399","76555"
55,"Highway",84.99420407,27.79872235,"45RUL","02396","76519"
55,"Highway",84.99419873,27.79862312,"45RUL","02396","76508"
55,"Highway",84.99416037,27.79796238,"45RUL","02391","76435"
55,"Highway",84.99417352,27.7978743,"45RUL","02392","76425"
55,"Highway",84.99418757,27.79781554,"45RUL","02393","76419"
55,"Highway",84.99422953,27.79775658,"45RUL","02397","76412"
55,"Highway",84.9943008,27.7977132,"45RUL","02404","76407"
55,"Highway",84.99468864,27.79746902,"45RUL","02442","76379"
55,"Highway",84.99473577,27.7974213,"45RUL","02446","76374"
55,"Highway",84.99475866,27.79735797,"45RUL","02449","76367"
55,"Highway",84.99480339,27.79690644,"45RUL","02452","76317"
55,"Highway",84.99482429,27.79669422,"45RUL","02454","76293"
55,"Highway",84.99485634,27.79659247,"45RUL","02457","76282"
55,"Highway",84.99490797,27.79648155,"45RUL","02462","76270"
55,"Highway",84.99496435,27.79640444,"45RUL","02467","76261"
55,"Highway",84.99501594,27.79635895,"45RUL","02472","76256"
55,"Highway",84.99507774,27.79632015,"45RUL","02478","76252"
55,"Highway",84.99517709,27.79629462,"45RUL","02488","76249"
55,"Highway",84.99528668,27.7962803,"45RUL","02499","76247"
55,"Highway",84.99542426,27.79627479,"45RUL","02512","76246"
55,"Highway",84.99621947,27.79633223,"45RUL","02591","76251"
55,"Highway",84.99641,27.79636018,"45RUL","02609","76254"
55,"Highway",84.99664322,27.79641039,"45RUL","02633","76259"
55,"Highway",84.99676263,27.79642983,"45RUL","02644","76261"
55,"Highway",84.99709581,27.79645224,"45RUL","02677","76263"
56,"Highway",84.99709581,27.79645224,"45RUL","02677","76263"
56,"Highway",84.99765222,27.79612562,"45RUL","02731","76226"
58,"Highway",84.90582656,27.80325792,"45RTL","93696","77167"
58,"Highway",84.90593061,27.80318504,"45RTL","93706","77159"
58,"Highway",84.90601155,27.80315519,"45RTL","93714","77155"
58,"Highway",84.90609193,27.80313435,"45RTL","93722","77153"
58,"Highway",84.90621539,27.80310647,"45RTL","93734","77150"
58,"Highway",84.90633453,27.80309441,"45RTL","93746","77148"
58,"Highway",84.90649496,27.80308884,"45RTL","93762","77147"
58,"Highway",84.90681454,27.80307772,"45RTL","93793","77146"
58,"Highway",84.90801813,27.803045,"45RTL","93912","77140"
58,"Highway",84.9081558,27.80304861,"45RTL","93925","77140"
58,"Highway",84.90826058,27.80306371,"45RTL","93936","77142"
58,"Highway",84.90834761,27.80307893,"45RTL","93944","77143"
58,"Highway",84.90838952,27.80308542,"45RTL","93948","77144"
58,"Highway",84.90911474,27.80334235,"45RTL","94020","77171"
58,"Highway",84.91038365,27.8037649,"45RTL","94146","77216"
58,"Highway",84.91095638,27.80398899,"45RTL","94203","77240"
58,"Highway",84.91121857,27.80409329,"45RTL","94229","77251"
58,"Highway",84.91137126,27.80414869,"45RTL","94244","77257"
58,"Highway",84.91151933,27.80418155,"45RTL","94259","77260"
58,"Highway",84.9117141,27.80418703,"45RTL","94278","77260"
58,"Highway",84.9117141,27.80418703,"45RTL","94278","77260"
58,"Highway",84.91199507,27.80418518,"45RTL","94306","77260"
58,"Highway",84.91215152,27.80415933,"45RTL","94321","77256"
58,"Highway",84.9123085,27.80411994,"45RTL","94337","77252"
58,"Highway",84.91246452,27.8040422,"45RTL","94352","77243"
58,"Highway",84.91264451,27.80394852,"45RTL","94369","77232"
58,"Highway",84.91294708,27.80372317,"45RTL","94399","77207"
58,"Highway",84.9133627,27.80336396,"45RTL","94439","77166"
58,"Highway",84.91343375,27.80328904,"45RTL","94446","77158"
58,"Highway",84.9134712,27.8032166,"45RTL","94449","77150"
58,"Highway",84.913687,27.80285421,"45RTL","94470","77109"
58,"Highway",84.91414552,27.80193747,"45RTL","94513","77007"
58,"Highway",84.91421764,27.80183998,"45RTL","94520","76996"
58,"Highway",84.91432991,27.80168808,"45RTL","94531","76979"
58,"Highway",84.91436189,27.80164501,"45RTL","94534","76974"
58,"Highway",84.91450322,27.80147938,"45RTL","94548","76955"
58,"Highway",84.91470531,27.80122311,"45RTL","94567","76927"
58,"Highway",84.91500624,27.8009549,"45RTL","94596","76897"
53,"Highway",84.91500624,27.8009549,"45RTL","94596","76897"
53,"Highway",84.91514923,27.80083664,"45RTL","94610","76883"
53,"Highway",84.9152249,27.80078425,"45RTL","94618","76877"
53,"Highway",84.9153057,27.80073859,"45RTL","94626","76872"
53,"Highway",84.9154523,27.80067219,"45RTL","94640","76864"
53,"Highway",84.91634899,27.8003504,"45RTL","94728","76827"
53,"Highway",84.91650507,27.80028168,"45RTL","94743","76819"
53,"Highway",84.91665228,27.80021302,"45RTL","94757","76812"
53,"Highway",84.91699257,27.80002577,"45RTL","94790","76790"
53,"Highway",84.91713527,27.79994811,"45RTL","94804","76781"
53,"Highway",84.91729131,27.79987488,"45RTL","94820","76773"
53,"Highway",84.9173956,27.79983133,"45RTL","94830","76768"
53,"Highway",84.91762347,27.79977567,"45RTL","94852","76761"
53,"Highway",84.91775637,27.79974094,"45RTL","94865","76757"
53,"Highway",84.9178846,27.79967918,"45RTL","94878","76750"
53,"Highway",84.9180266,27.79959476,"45RTL","94891","76741"
53,"Highway",84.91818744,27.79948766,"45RTL","94907","76729"
53,"Highway",84.91847081,27.79924438,"45RTL","94935","76701"
53,"Highway",84.91881033,27.79889017,"45RTL","94967","76661"
53,"Highway",84.91916931,27.79858773,"45RTL","95002","76627"
54,"Highway",84.91916931,27.79858773,"45RTL","95002","76627"
54,"Highway",84.91941056,27.7984643,"45RTL","95026","76613"
54,"Highway",84.91958077,27.79834134,"45RTL","95042","76599"
54,"Highway",84.92000569,27.79796175,"45RTL","95083","76556"
54,"Highway",84.92022767,27.79773466,"45RTL","95105","76531"
54,"Highway",84.92034564,27.79765943,"45RTL","95116","76522"
54,"Highway",84.92045492,27.79760681,"45RTL","95127","76516"
54,"Highway",84.92059213,27.79755626,"45RTL","95140","76511"
54,"Highway",84.92088639,27.7974776,"45RTL","95169","76501"
54,"Highway",84.92193112,27.79726758,"45RTL","95272","76476"
54,"Highway",84.92261073,27.79715701,"45RTL","95339","76463"
54,"Highway",84.92333308,27.79707548,"45RTL","95410","76453"
54,"Highway",84.92372742,27.79705705,"45RTL","95448","76450"
54,"Highway",84.92456486,27.79708529,"45RTL","95531","76452"
54,"Highway",84.92509789,27.79711556,"45RTL","95584","76454"
54,"Highway",84.92533592,27.79713878,"45RTL","95607","76456"
54,"Highway",84.92554554,27.79717573,"45RTL","95628","76460"
54,"Highway",84.92659874,27.79736721,"45RTL","95732","76480"
54,"Highway",84.92714227,27.79751471,"45RTL","95786","76495"
54,"Highway",84.92757593,27.79764491,"45RTL","95829","76509"
54,"Highway",84.92802952,27.79780656,"45RTL","95874","76526"
54,"Highway",84.92838723,27.79795531,"45RTL","95909","76542"
54,"Highway",84.92853062,27.79803556,"45RTL","95924","76550"
54,"Highway",84.92863144,27.79810708,"45RTL","95934","76558"
54,"Highway",84.92874119,27.7981853,"45RTL","95945","76567"
54,"Highway",84.92885629,27.79829508,"45RTL","95956","76579"
54,"Highway",84.92897164,27.79843417,"45RTL","95968","76594"
54,"Highway",84.92915956,27.79867882,"45RTL","95987","76621"
54,"Highway",84.9292509,27.79882936,"45RTL","95996","76637"
54,"Highway",84.92933804,27.799007,"45RTL","96005","76657"
54,"Highway",84.92949834,27.79936013,"45RTL","96021","76696"
